Time,What,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
[time],OPEN LOG
[time],START, #X, #Y, #O, #A
[time],SOLVE INIT,upper bound(s),lower bound(s),init bounds(s),init sample engine(s),init sarsop prune(s),init other,init belief tree(s),total init time
[time],SOLVE START,#iteration,elapsed time,#trials,#backups,lower bound,upper bound,precision,#alphas,#beliefs,total time
[time],SOLVE,#iteration,elapsed time,#trials,#backups,lower bound,upper bound,precision,#alphas,#beliefs,low bound backup time,up bound backup time,#low bound backups,#up bound backups,sample time,prune time,step 0(s),step 1(s),step 2(s),step 3(s),step 4(s),step 5(s),step 6(s),stop,total time
[2017/08/14 21:10:17],SOLVE,70476,98.09,2728,135450,1763.57,1763.57,0.00118921,5702,5181,0.03,0,46,46,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70492,98.15,2729,135527,1763.57,1763.57,0.00118921,5685,5185,0.03,0.01,77,77,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:18],SOLVE,70515,98.17,2729,135550,1763.57,1763.57,0.00118921,5686,5185,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70552,98.25,2730,135645,1763.57,1763.57,0.00118921,5707,5187,0.06,0,95,95,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:18],SOLVE,70557,98.26,2730,135650,1763.57,1763.57,0.00118921,5712,5187,0.01,0,5,5,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:18],SOLVE,70607,98.3,2730,135700,1763.57,1763.57,0.00118921,5686,5187,0.02,0.01,50,50,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:18],SOLVE,70612,98.35,2731,135763,1763.57,1763.57,0.00118921,5648,5189,0.03,0,63,63,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:18],SOLVE,70649,98.37,2731,135800,1763.57,1763.57,0.00118921,5653,5189,0.01,0,37,37,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70672,98.44,2732,135881,1763.57,1763.57,0.00118921,5667,5191,0.05,0,81,81,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:18],SOLVE,70691,98.45,2732,135900,1763.57,1763.57,0.00118921,5686,5191,0.01,0,19,19,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70731,98.52,2733,135997,1763.57,1763.57,0.00118921,5706,5192,0.06,0,97,97,0,0,0.04,0,0,0,0,0,0,0,0.04
[2017/08/14 21:10:18],SOLVE,70734,98.52,2733,136000,1763.57,1763.57,0.00118921,5709,5192,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70784,98.55,2733,136050,1763.57,1763.57,0.00118921,5706,5192,0,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70796,98.63,2734,136125,1763.57,1763.57,0.00118921,5659,5196,0.03,0.02,75,75,0,0.03,0.03,0,0,0.03,0,0,0,0,0.06
[2017/08/14 21:10:18],SOLVE,70821,98.65,2734,136150,1763.57,1763.57,0.00118921,5634,5196,0.01,0,25,25,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:18],SOLVE,70864,98.74,2735,136259,1763.57,1763.57,0.00118921,5687,5204,0.06,0.01,109,109,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:18],SOLVE,70865,98.74,2735,136260,1763.57,1763.57,0.00118921,5688,5204,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70905,98.77,2735,136300,1763.57,1763.57,0.00118921,5674,5204,0.02,0,40,40,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70933,98.87,2736,136395,1763.57,1763.57,0.00118921,5655,5216,0.06,0.01,95,95,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:18],SOLVE,70938,98.87,2736,136400,1763.57,1763.57,0.00118921,5660,5216,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70988,98.91,2736,136450,1763.57,1763.57,0.00118921,5699,5216,0.02,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,70992,98.95,2737,136511,1763.57,1763.57,0.00118921,5720,5217,0.03,0,61,61,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:18],SOLVE,71031,98.98,2737,136550,1763.57,1763.57,0.00118921,5726,5217,0.01,0,39,39,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:18],SOLVE,71057,99.06,2738,136639,1763.57,1763.57,0.00118921,5678,5220,0.03,0.01,89,89,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:18],SOLVE,71068,99.06,2738,136650,1763.57,1763.57,0.00118921,5660,5220,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71118,99.1,2738,136700,1763.57,1763.57,0.00118921,5678,5222,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71122,99.16,2739,136767,1763.57,1763.57,0.00118921,5650,5224,0.03,0,67,67,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:19],SOLVE,71155,99.19,2739,136800,1763.57,1763.57,0.00118921,5661,5224,0.02,0,33,33,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71194,99.29,2740,136909,1763.57,1763.57,0.00118921,5661,5233,0.07,0.01,109,109,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:19],SOLVE,71195,99.29,2740,136910,1763.57,1763.57,0.00118921,5662,5233,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71235,99.31,2740,136950,1763.57,1763.57,0.00118921,5702,5233,0.02,0,40,40,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71258,99.38,2741,137035,1763.57,1763.57,0.00118921,5707,5235,0.04,0,85,85,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:19],SOLVE,71273,99.39,2741,137050,1763.57,1763.57,0.00118921,5700,5235,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71318,99.46,2742,137153,1763.57,1763.57,0.00118921,5699,5237,0.05,0.01,103,103,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:19],SOLVE,71319,99.46,2742,137154,1763.57,1763.57,0.00118921,5700,5237,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71365,99.5,2742,137200,1763.57,1763.57,0.00118921,5735,5237,0.02,0,46,46,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71385,99.57,2743,137285,1763.57,1763.57,0.00118921,5706,5242,0.04,0.02,85,85,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:19],SOLVE,71400,99.58,2743,137300,1763.57,1763.57,0.00118921,5721,5242,0.01,0,15,15,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71450,99.62,2743,137350,1763.57,1763.57,0.00118921,5757,5246,0.02,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71452,99.68,2744,137417,1763.57,1763.57,0.00118921,5678,5246,0.04,0,67,67,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:19],SOLVE,71485,99.71,2744,137450,1763.57,1763.57,0.00118921,5711,5246,0.02,0,33,33,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71512,99.77,2745,137535,1763.57,1763.57,0.00118921,5699,5247,0.03,0.01,85,85,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:19],SOLVE,71527,99.78,2745,137550,1763.57,1763.57,0.00118921,5714,5247,0,0.01,15,15,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71577,99.87,2746,137663,1763.57,1763.57,0.00118921,5691,5249,0.08,0,113,113,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:19],SOLVE,71578,99.87,2746,137664,1763.57,1763.57,0.00118921,5692,5249,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71614,99.9,2746,137700,1763.57,1763.57,0.00118921,5698,5249,0.01,0,36,36,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71646,99.99,2747,137799,1763.57,1763.57,0.00118921,5691,5254,0.07,0.01,99,99,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:19],SOLVE,71647,99.99,2747,137800,1763.57,1763.57,0.00118921,5692,5254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71697,100.02,2747,137850,1763.57,1763.57,0.00118921,5742,5254,0.01,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:19],SOLVE,71713,100.1,2748,137931,1763.57,1763.57,0.00118921,5713,5256,0.04,0.01,81,81,0,0.01,0.03,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:20],SOLVE,71732,100.11,2748,137950,1763.57,1763.57,0.00118921,5732,5256,0.01,0,19,19,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,71780,100.21,2749,138063,1763.57,1763.57,0.00118921,5703,5259,0.05,0.03,113,113,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:20],SOLVE,71781,100.22,2749,138064,1763.57,1763.57,0.00118921,5704,5259,0.01,0,1,1,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:20],SOLVE,71817,100.24,2749,138100,1763.57,1763.57,0.00118921,5740,5259,0.02,0,36,36,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:20],SOLVE,71843,100.31,2750,138187,1763.57,1763.57,0.00118921,5675,5260,0.04,0,87,87,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:20],SOLVE,71856,100.32,2750,138200,1763.57,1763.57,0.00118921,5688,5260,0.01,0,13,13,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,71906,100.36,2750,138250,1763.57,1763.57,0.00118921,5738,5263,0.02,0.01,50,50,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:20],SOLVE,71908,100.42,2751,138315,1763.57,1763.57,0.00118921,5721,5263,0.03,0.01,65,65,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:20],SOLVE,71943,100.45,2751,138350,1763.57,1763.57,0.00118921,5756,5263,0.02,0.01,35,35,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,71975,100.53,2752,138447,1763.57,1763.57,0.00118921,5741,5266,0.05,0,97,97,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:20],SOLVE,71978,100.53,2752,138450,1763.57,1763.57,0.00118921,5744,5266,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72028,100.57,2752,138500,1763.57,1763.57,0.00118921,5728,5266,0.04,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72044,100.65,2753,138583,1763.57,1763.57,0.00118921,5717,5269,0.05,0,83,83,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:20],SOLVE,72061,100.66,2753,138600,1763.57,1763.57,0.00118921,5734,5269,0.01,0,17,17,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72111,100.7,2754,138650,1763.57,1763.57,0.00118921,5755,5271,0.01,0.02,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72112,100.77,2754,138717,1763.57,1763.57,0.00118921,5669,5271,0.04,0,67,67,0,0.03,0.04,0,0,0.03,0,0,0,0,0.07
[2017/08/14 21:10:20],SOLVE,72145,100.79,2754,138750,1763.57,1763.57,0.00118921,5702,5271,0.01,0,33,33,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72176,100.87,2755,138843,1763.57,1763.57,0.00118921,5691,5272,0.05,0,93,93,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:20],SOLVE,72183,100.87,2755,138850,1763.57,1763.57,0.00118921,5698,5272,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72233,100.9,2755,138900,1763.57,1763.57,0.00118921,5748,5272,0.03,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72244,100.98,2756,138977,1763.57,1763.57,0.00118921,5687,5278,0.05,0.01,77,77,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:20],SOLVE,72267,100.99,2756,139000,1763.57,1763.57,0.00118921,5710,5278,0.01,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:20],SOLVE,72312,101.07,2757,139111,1763.57,1763.57,0.00118921,5737,5281,0.05,0.01,111,111,0,0,0.04,0,0,0,0,0,0,0,0.04
[2017/08/14 21:10:20],SOLVE,72313,101.07,2757,139112,1763.57,1763.57,0.00118921,5738,5281,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72351,101.11,2757,139150,1763.57,1763.57,0.00118921,5747,5281,0.03,0,38,38,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72379,101.19,2758,139243,1763.57,1763.57,0.00118921,5688,5282,0.06,0.01,93,93,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:21],SOLVE,72386,101.19,2758,139250,1763.57,1763.57,0.00118921,5695,5282,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72436,101.23,2758,139300,1763.57,1763.57,0.00118921,5745,5282,0.02,0.02,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72447,101.31,2759,139377,1763.57,1763.57,0.00118921,5740,5285,0.04,0.01,77,77,0,0.02,0.05,0,0,0.02,0,0,0,0,0.07
[2017/08/14 21:10:21],SOLVE,72470,101.33,2759,139400,1763.57,1763.57,0.00118921,5727,5285,0.02,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72515,101.43,2760,139511,1763.57,1763.57,0.00118921,5630,5287,0.07,0,111,111,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:21],SOLVE,72516,101.43,2760,139512,1763.57,1763.57,0.00118921,5631,5287,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72554,101.45,2760,139550,1763.57,1763.57,0.00118921,5669,5287,0.01,0,38,38,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72581,101.53,2761,139641,1763.57,1763.57,0.00118921,5644,5288,0.04,0.02,91,91,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:21],SOLVE,72590,101.53,2761,139650,1763.57,1763.57,0.00118921,5653,5288,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72640,101.57,2761,139700,1763.57,1763.57,0.00118921,5703,5288,0.02,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72648,101.64,2762,139773,1763.57,1763.57,0.00118921,5660,5289,0.03,0.01,73,73,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:21],SOLVE,72675,101.66,2762,139800,1763.57,1763.57,0.00118921,5687,5289,0.01,0,27,27,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72709,101.72,2763,139893,1763.57,1763.57,0.00118921,5716,5290,0.04,0.01,93,93,0,0,0.03,0,0,0,0,0,0,0,0.03
[2017/08/14 21:10:21],SOLVE,72716,101.73,2763,139900,1763.57,1763.57,0.00118921,5723,5290,0,0.01,7,7,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72766,101.77,2763,139950,1763.57,1763.57,0.00118921,5740,5290,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72777,101.85,2764,140027,1763.57,1763.57,0.00118921,5706,5293,0.04,0,77,77,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:21],SOLVE,72800,101.86,2764,140050,1763.57,1763.57,0.00118921,5700,5293,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72845,101.96,2765,140161,1763.57,1763.57,0.00118921,5690,5295,0.04,0.02,111,111,0,0.01,0.04,0,0,0.01,0,0,0,0,0.06
[2017/08/14 21:10:21],SOLVE,72846,101.96,2765,140162,1763.57,1763.57,0.00118921,5691,5295,0,0,1,1,0,0,0,0,0,0,0,0.01,0,0,0
[2017/08/14 21:10:21],SOLVE,72884,101.98,2765,140200,1763.57,1763.57,0.00118921,5729,5295,0.02,0,38,38,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72914,102.06,2766,140297,1763.57,1763.57,0.00118921,5696,5298,0.05,0,97,97,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:21],SOLVE,72917,102.07,2766,140300,1763.57,1763.57,0.00118921,5699,5298,0.01,0,3,3,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:21],SOLVE,72967,102.09,2766,140350,1763.57,1763.57,0.00118921,5749,5298,0.01,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,72981,102.17,2767,140429,1763.57,1763.57,0.00118921,5734,5300,0.05,0,79,79,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:22],SOLVE,73002,102.19,2767,140450,1763.57,1763.57,0.00118921,5711,5300,0.02,0,21,21,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73052,102.29,2768,140569,1763.57,1763.57,0.00118921,5687,5305,0.05,0.01,119,119,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:22],SOLVE,73053,102.29,2768,140570,1763.57,1763.57,0.00118921,5688,5305,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73083,102.3,2768,140600,1763.57,1763.57,0.00118921,5718,5305,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:22],SOLVE,73116,102.38,2769,140695,1763.57,1763.57,0.00118921,5700,5307,0.01,0.02,95,95,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:22],SOLVE,73121,102.39,2769,140700,1763.57,1763.57,0.00118921,5705,5307,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73171,102.43,2769,140750,1763.57,1763.57,0.00118921,5719,5307,0.04,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73184,102.49,2770,140829,1763.57,1763.57,0.00118921,5684,5309,0.04,0,79,79,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:22],SOLVE,73205,102.5,2770,140850,1763.57,1763.57,0.00118921,5705,5309,0.01,0,21,21,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73252,102.6,2771,140963,1763.57,1763.57,0.00118921,5682,5311,0.05,0.01,113,113,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:22],SOLVE,73253,102.6,2771,140964,1763.57,1763.57,0.00118921,5683,5311,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73289,102.61,2771,141000,1763.57,1763.57,0.00118921,5719,5311,0.01,0,36,36,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73319,102.7,2772,141095,1763.57,1763.57,0.00118921,5688,5314,0.05,0.01,95,95,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:22],SOLVE,73324,102.7,2772,141100,1763.57,1763.57,0.00118921,5693,5314,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73374,102.73,2772,141150,1763.57,1763.57,0.00118921,5743,5314,0.02,0.01,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73387,102.8,2773,141229,1763.57,1763.57,0.00118921,5740,5315,0.02,0.02,79,79,0,0.02,0.04,0,0,0.02,0,0,0,0,0.06
[2017/08/14 21:10:22],SOLVE,73408,102.81,2773,141250,1763.57,1763.57,0.00118921,5761,5315,0.01,0,21,21,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73447,102.9,2774,141347,1763.57,1763.57,0.00118921,5714,5316,0.03,0.02,97,97,0,0.03,0.03,0,0,0.03,0,0,0,0,0.06
[2017/08/14 21:10:22],SOLVE,73450,102.9,2774,141350,1763.57,1763.57,0.00118921,5717,5316,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73500,102.94,2774,141400,1763.57,1763.57,0.00118921,5663,5316,0.01,0.02,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:22],SOLVE,73515,103,2775,141481,1763.57,1763.57,0.00118921,5663,5317,0.05,0,81,81,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:22],SOLVE,73534,103.02,2775,141500,1763.57,1763.57,0.00118921,5682,5317,0.02,0,19,19,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73583,103.11,2776,141615,1763.57,1763.57,0.00118921,5681,5319,0.05,0.01,115,115,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:23],SOLVE,73584,103.11,2776,141616,1763.57,1763.57,0.00118921,5682,5319,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73618,103.13,2776,141650,1763.57,1763.57,0.00118921,5716,5319,0.01,0.01,34,34,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73648,103.21,2777,141743,1763.57,1763.57,0.00118921,5724,5321,0.04,0.01,93,93,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:23],SOLVE,73655,103.22,2777,141750,1763.57,1763.57,0.00118921,5731,5321,0.01,0,7,7,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73705,103.24,2777,141800,1763.57,1763.57,0.00118921,5781,5321,0.02,0,50,50,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73716,103.31,2778,141877,1763.57,1763.57,0.00118921,5722,5322,0.05,0.01,77,77,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:23],SOLVE,73739,103.33,2778,141900,1763.57,1763.57,0.00118921,5716,5322,0.01,0,23,23,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73784,103.43,2779,142011,1763.57,1763.57,0.00118921,5708,5324,0.04,0.02,111,111,0,0.02,0.03,0,0,0.02,0,0,0,0,0.05
[2017/08/14 21:10:23],SOLVE,73785,103.43,2779,142012,1763.57,1763.57,0.00118921,5709,5324,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73823,103.46,2779,142050,1763.57,1763.57,0.00118921,5747,5324,0.02,0.01,38,38,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73842,103.51,2780,142125,1763.57,1763.57,0.00118921,5718,5325,0.03,0.01,75,75,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:23],SOLVE,73867,103.53,2780,142150,1763.57,1763.57,0.00118921,5711,5325,0.01,0,25,25,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73906,103.61,2781,142251,1763.57,1763.57,0.00118921,5732,5325,0.04,0.01,101,101,0,0.01,0.03,0,0,0.01,0,0,0,0,0.04
[2017/08/14 21:10:23],SOLVE,73907,103.61,2781,142252,1763.57,1763.57,0.00118921,5733,5325,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73955,103.64,2781,142300,1763.57,1763.57,0.00118921,5781,5325,0,0.01,48,48,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,73975,103.73,2782,142387,1763.57,1763.57,0.00118921,5674,5326,0.07,0,87,87,0,0.02,0.05,0,0,0.02,0,0,0,0,0.07
[2017/08/14 21:10:23],SOLVE,73988,103.75,2782,142400,1763.57,1763.57,0.00118921,5658,5326,0.02,0,13,13,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,74037,103.84,2783,142509,1763.57,1763.57,0.00118921,5725,5328,0.07,0,109,109,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:23],SOLVE,74038,103.84,2783,142510,1763.57,1763.57,0.00118921,5726,5328,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,74078,103.87,2783,142550,1763.57,1763.57,0.00118921,5734,5328,0.02,0,40,40,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,74108,103.97,2784,142649,1763.57,1763.57,0.00118921,5685,5332,0.06,0.01,99,99,0,0.02,0.05,0,0,0.02,0,0,0,0,0.07
[2017/08/14 21:10:23],SOLVE,74109,103.97,2784,142650,1763.57,1763.57,0.00118921,5686,5332,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:23],SOLVE,74159,104,2784,142700,1763.57,1763.57,0.00118921,5736,5332,0.01,0.01,50,50,0,0,0.01,0,0,0,0,0,0,0,0.01
[2017/08/14 21:10:23],SOLVE,74175,104.06,2785,142781,1763.57,1763.57,0.00118921,5722,5333,0.03,0.01,81,81,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:23],SOLVE,74194,104.07,2785,142800,1763.57,1763.57,0.00118921,5719,5333,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:24],SOLVE,74240,104.17,2786,142909,1763.57,1763.57,0.00118921,5689,5335,0.07,0,109,109,0,0.01,0.04,0,0,0.01,0,0,0,0,0.05
[2017/08/14 21:10:24],SOLVE,74241,104.17,2786,142910,1763.57,1763.57,0.00118921,5690,5335,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
[2017/08/14 21:10:24],SOLVE,74281,104.19,2786,142950,1763.57,1763.57,0.00118921,5730,5335,0.01,0.01,40,40,0,0,0,0,0,0,0,0,0,0,0
